property_id, price ,num_bedrooms,num_bathrooms,lot_size,num_floors,is_waterfront,view_rating,condition_rating,year_built,year_renovated,zip_code,latitude,longitude,dates
7852150200," $389,950.00 ",3,2.5,6396,2.0,0,0,3,2003,0,98065,47.5333,-121.87,September 23 2014
7853230270," $435,000.00 ",3,2.5,6082,2.0,0,0,3,2004,0,98065,47.5288,-121.846,August 04 2014
1965200075," $845,000.00 ",3,1.75,2538,2.0,0,0,3,1929,0,98102,47.6447,-122.327,March 16 2015
1959700445," $1,300,000.00 ",4,1.75,5500,2.0,0,0,5,1924,0,98102,47.6437,-122.321,July 25 2014
1250200765," $350,000.00 ",3,2.25,1796,2.0,0,0,3,2005,0,98144,47.5976,-122.298,July 14 2014
3275300270," $250,000.00 ",3,1.75,10400,1.0,0,0,4,1983,0,98003,47.2598,-122.311,July 08 2014
7548300751," $370,000.00 ",2,1.5,2096,2.0,0,0,3,2007,0,98144,47.5872,-122.308,April 30 2015
9526600260," $750,000.00 ",4,2.5,4553,2.5,0,0,3,2008,0,98052,47.7066,-122.112,July 29 2014
2880100240," $439,950.00 ",2,1.75,3000,1.0,0,0,5,1906,0,98117,47.6789,-122.365,August 25 2014
5253300320," $395,000.00 ",4,1.75,10219,1.0,0,0,3,1962,0,98133,47.7492,-122.336,November 03 2014
2291400566," $375,000.00 ",4,1.0,6820,1.5,0,0,3,1947,0,98133,47.7061,-122.347,August 07 2014
103400160," $263,000.00 ",3,2.25,7748,2.0,0,0,4,1991,0,98003,47.2857,-122.3,May 15 2014
1951600240," $185,000.00 ",3,1.0,9198,1.5,0,0,4,1959,0,98032,47.37,-122.297,December 08 2014
224069129," $500,000.00 ",3,1.0,54315,1.0,0,0,3,1974,0,98075,47.591,-122.01,February 25 2015
5608000860," $920,000.00 ",4,2.5,10045,2.0,0,0,3,1993,0,98027,47.554,-122.095,September 26 2014
424069271," $936,000.00 ",7,3.75,21802,2.0,0,0,3,2001,0,98075,47.595,-122.04,October 24 2014
8964800390," $1,500,000.00 ",3,1.75,12757,1.0,0,2,4,1952,0,98004,47.6201,-122.209,May 08 2014
7533800885," $1,100,000.00 ",3,2.25,7200,1.0,0,0,3,1948,0,98115,47.6867,-122.275,October 27 2014
2312400200," $247,000.00 ",3,2.5,10875,1.0,0,0,3,1990,0,98003,47.3482,-122.3,January 02 2015
3226049267," $289,500.00 ",3,1.0,5525,1.0,0,0,2,1947,0,98115,47.6981,-122.325,April 25 2015
7852130640," $432,500.00 ",3,2.5,6396,2.0,0,0,3,2002,0,98065,47.5356,-121.881,June 02 2014
9530101535," $680,000.00 ",3,1.75,4320,1.0,0,0,4,1920,0,98103,47.6663,-122.357,March 27 2015
6822100030," $589,000.00 ",3,1.0,6000,1.5,0,0,5,1932,0,98199,47.6496,-122.403,May 28 2014
1090000036," $756,450.00 ",4,2.0,8400,1.5,0,0,5,1914,0,98136,47.5322,-122.391,December 23 2014
6619910260," $536,650.00 ",3,1.75,8910,1.0,0,0,3,1975,0,98034,47.7149,-122.222,April 07 2015
342000036," $540,000.00 ",3,2.25,1800,2.0,0,0,3,1994,0,98122,47.6081,-122.289,July 02 2014
3448002267," $385,000.00 ",3,1.75,3850,1.0,0,0,4,1960,0,98125,47.7134,-122.292,April 28 2015
7974200765," $485,000.00 ",3,1.0,6120,1.0,0,0,3,1941,0,98115,47.6787,-122.285,September 02 2014
7230400400," $240,000.00 ",3,2.0,17652,1.0,0,0,4,1980,0,98059,47.4712,-122.1,September 26 2014
7230400400," $415,500.00 ",3,2.0,17652,1.0,0,0,4,1980,0,98059,47.4712,-122.1,March 26 2015
2028700575," $550,000.00 ",3,2.0,2688,1.5,0,0,5,1915,0,98117,47.6783,-122.366,November 13 2014
4232400400," $1,260,000.00 ",4,2.0,5400,2.5,0,0,4,1900,0,98112,47.6235,-122.309,September 29 2014
792500260," $430,000.00 ",2,2.0,213008,2.0,0,0,4,1990,0,98070,47.3604,-122.457,July 15 2014
2493200370," $415,000.00 ",2,1.75,4257,1.0,0,3,3,1953,0,98136,47.5274,-122.384,November 12 2014
844001052," $365,000.00 ",4,2.5,8200,2.0,0,0,5,1999,0,98010,47.3107,-122.001,January 28 2015
7696610240," $257,000.00 ",4,1.5,8500,2.0,0,0,3,1975,0,98001,47.3314,-122.275,December 10 2014
3630110370," $420,000.00 ",3,2.5,3821,2.0,0,0,3,2005,0,98029,47.5541,-121.995,June 24 2014
1217000270," $338,995.00 ",3,1.75,9450,1.0,0,0,5,1943,0,98166,47.4557,-122.348,September 16 2014
9441300030," $615,000.00 ",3,1.75,8280,1.0,0,0,4,1948,0,98177,47.7235,-122.359,April 10 2015
2991000160," $312,500.00 ",4,0.5,5570,2.0,0,0,3,1996,0,98092,47.3285,-122.168,December 12 2014
6641020160," $513,000.00 ",4,2.5,5684,2.0,0,0,3,1996,0,98028,47.7443,-122.22,May 06 2014
2998300075," $857,500.00 ",4,2.75,5040,2.0,0,3,3,1952,1993,98116,47.5747,-122.408,January 27 2015
5456000570," $1,060,000.00 ",3,2.75,22343,1.5,0,1,4,1977,0,98040,47.5706,-122.209,December 30 2014
7784400070," $585,000.00 ",3,1.75,9500,1.0,0,3,4,1958,0,98146,47.4919,-122.365,July 22 2014
2781250400," $350,500.00 ",2,2.5,4950,1.0,0,0,3,2003,0,98038,47.3497,-122.025,October 08 2014
3821400200," $215,000.00 ",3,2.0,9312,1.0,0,0,3,1947,0,98168,47.4811,-122.325,October 06 2014
3580900200," $440,000.00 ",4,2.0,8400,1.5,0,0,4,1962,0,98034,47.7285,-122.24,June 17 2014
5466750140," $270,000.00 ",3,2.25,7800,1.0,0,0,4,1985,0,98042,47.3598,-122.157,April 27 2015
8122100160," $385,000.00 ",3,0.75,7020,1.0,0,0,5,1924,0,98126,47.5377,-122.376,October 23 2014
9523102447," $688,500.00 ",3,1.75,4125,1.5,0,3,4,1927,0,98103,47.6748,-122.352,November 17 2014
7234601525," $700,000.00 ",3,1.75,4905,1.0,0,0,5,1912,0,98122,47.6105,-122.309,May 19 2014
6071300160," $585,000.00 ",5,2.0,14467,1.0,0,0,3,1960,0,98006,47.5547,-122.178,August 22 2014
8044200200," $401,000.00 ",2,1.5,2625,2.0,0,0,4,1983,0,98052,47.6747,-122.151,February 26 2015
8563050350," $655,000.00 ",4,2.25,7725,1.0,0,0,4,1972,0,98052,47.6287,-122.093,March 06 2015
1282300105," $317,000.00 ",3,1.0,5400,1.0,0,0,3,1959,0,98144,47.5746,-122.293,June 04 2014
3374300030," $500,000.00 ",4,2.5,8155,1.5,0,0,4,1970,1993,98034,47.719,-122.173,May 05 2015
9232900075," $314,963.00 ",2,1.0,6350,1.0,0,0,3,1943,0,98103,47.6975,-122.357,October 21 2014
952000640," $715,000.00 ",3,1.5,5060,2.0,0,2,5,1925,0,98126,47.5671,-122.379,October 27 2014
7334600030," $280,000.00 ",3,2.25,9600,2.0,0,0,3,1992,0,98045,47.4687,-121.749,October 14 2014
200500700," $531,000.00 ",3,2.5,9736,2.0,0,0,3,1988,0,98011,47.7374,-122.219,June 12 2014
11200400," $617,000.00 ",3,2.5,4488,2.0,0,0,3,1998,0,98007,47.6176,-122.14,September 23 2014
1139000135," $440,000.00 ",4,1.0,7560,1.5,0,0,3,1940,0,98177,47.7079,-122.358,October 09 2014
7468900270," $140,000.00 ",3,1.0,10114,1.0,0,0,4,1955,0,98002,47.2975,-122.223,July 29 2014
1036400200," $661,000.00 ",4,1.75,13125,1.0,0,0,5,1973,0,98052,47.6315,-122.101,February 13 2015
1036400200," $697,000.00 ",4,1.75,13125,1.0,0,0,5,1973,0,98052,47.6315,-122.101,April 29 2015
3622900200," $1,195,000.00 ",5,2.75,13297,2.0,0,0,5,1969,0,98040,47.5497,-122.228,June 27 2014
6884800262," $535,000.00 ",4,2.0,3515,1.0,0,0,5,1969,0,98115,47.6873,-122.314,September 20 2014
7950302255," $404,500.00 ",2,2.0,3060,1.5,0,0,4,1910,0,98118,47.5643,-122.284,March 24 2015
3524039196," $396,500.00 ",3,1.0,5110,1.0,0,0,3,1954,0,98126,47.5256,-122.379,November 12 2014
2064800830," $450,000.00 ",3,2.25,9488,1.0,0,0,4,1977,0,98056,47.5339,-122.174,March 20 2015
1861400116," $605,000.00 ",3,3.25,2400,2.0,0,0,3,1988,0,98119,47.6325,-122.371,January 16 2015
7129302685," $699,000.00 ",3,2.0,4320,2.0,0,2,3,1999,0,98118,47.5153,-122.256,September 11 2014
4046600070," $805,000.00 ",3,3.0,19023,2.0,0,0,3,1985,0,98014,47.6953,-121.914,June 19 2014
8655900162," $156,000.00 ",1,0.75,15000,1.0,0,0,3,1947,0,98014,47.6554,-121.908,February 19 2015
2193310320," $595,000.00 ",4,2.5,7064,1.0,0,0,4,1984,0,98052,47.6955,-122.097,March 06 2015
5417600200," $285,000.00 ",3,1.75,7200,1.5,0,0,3,1929,0,98065,47.5263,-121.809,July 28 2014
4178900070," $725,000.00 ",4,2.5,6055,2.0,0,0,3,2007,0,98056,47.5374,-122.192,March 25 2015
2115720070," $216,300.00 ",3,2.5,5000,2.0,0,0,3,1985,0,98023,47.3206,-122.394,November 25 2014
3211100990," $410,000.00 ",4,2.75,8450,1.0,0,0,4,1983,0,98059,47.4804,-122.157,October 20 2014
5288200260," $597,000.00 ",2,1.75,4600,1.0,0,3,4,1916,0,98126,47.5599,-122.378,September 03 2014
1771110070," $325,000.00 ",3,1.0,9300,1.0,0,0,4,1977,0,98077,47.7562,-122.073,February 18 2015
274000070," $355,000.00 ",5,2.75,9375,1.0,0,0,5,1966,0,98030,47.3738,-122.214,April 01 2015
2816900030," $338,000.00 ",3,1.5,8215,1.0,0,0,3,1961,0,98146,47.5001,-122.338,December 18 2014
304100070," $210,000.00 ",4,2.25,5393,2.0,0,0,3,1999,0,98001,47.3378,-122.263,November 18 2014
3876200350," $423,000.00 ",4,1.75,9000,1.0,0,0,3,1967,0,98034,47.7308,-122.18,August 14 2014
7806210070," $249,500.00 ",4,1.5,8554,1.0,0,0,4,1977,0,98002,47.2933,-122.195,February 11 2015
5437600140," $325,000.00 ",4,2.5,5105,2.0,0,0,4,2002,0,98042,47.3922,-122.165,January 10 2015
1796360370," $257,000.00 ",3,1.75,8223,1.0,0,0,4,1987,0,98042,47.3666,-122.089,March 25 2015
1428001160," $550,000.00 ",3,1.75,100623,1.0,0,3,3,1978,0,98053,47.6454,-121.978,April 20 2015
1233100260," $490,000.00 ",3,1.0,9638,2.0,0,0,4,1920,0,98033,47.6773,-122.178,November 14 2014
8835220200," $299,000.00 ",2,1.5,3838,2.0,0,0,3,1983,0,98034,47.7255,-122.164,February 02 2015
2023039045," $295,000.00 ",2,1.0,39639,1.0,0,0,4,1960,0,98070,47.466,-122.452,November 03 2014
7504400400," $630,000.00 ",4,2.5,14463,2.0,0,0,3,1978,0,98074,47.6261,-122.047,October 29 2014
1432900310," $320,000.00 ",4,1.5,8474,1.0,0,0,5,1962,0,98058,47.4579,-122.17,April 24 2015
9541600295," $1,110,000.00 ",4,2.5,8640,1.0,0,0,5,1959,0,98005,47.5932,-122.172,April 24 2015
2914700310," $398,000.00 ",4,1.0,6458,1.0,0,0,4,1953,0,98117,47.6988,-122.358,September 22 2014
7972604355," $218,000.00 ",3,1.0,7874,1.0,0,0,3,1956,0,98106,47.5175,-122.346,May 21 2014
2423069084," $590,000.00 ",4,2.75,104108,2.0,0,0,3,1988,0,98027,47.4686,-121.989,March 03 2015
8655000070," $1,595,000.00 ",5,3.0,8239,2.0,0,3,3,1982,0,98008,47.5842,-122.111,June 01 2014
8165501620," $348,500.00 ",2,2.25,1824,2.0,0,0,3,2007,0,98106,47.5396,-122.368,December 18 2014
8682281480," $592,500.00 ",2,2.0,4751,1.0,0,0,3,2006,0,98053,47.7082,-122.015,July 25 2014
1137610140," $505,000.00 ",3,2.5,5957,2.0,0,0,3,1995,0,98028,47.7347,-122.236,June 10 2014
4232900310," $1,430,000.00 ",5,4.25,3600,2.0,0,0,3,2014,0,98119,47.6351,-122.364,October 29 2014
324000370," $502,000.00 ",3,1.0,5000,1.0,0,0,5,1921,0,98116,47.5719,-122.385,July 21 2014
3822200036," $257,500.00 ",2,2.0,9265,1.0,0,0,3,1940,0,98125,47.7252,-122.297,June 24 2014
3876100310," $405,000.00 ",3,1.5,7500,1.0,0,0,3,1966,0,98034,47.721,-122.182,July 11 2014
8024201525," $427,000.00 ",3,1.75,5111,1.0,0,0,4,1959,0,98115,47.7005,-122.314,March 17 2015
4024101670," $290,000.00 ",3,1.5,9997,1.0,0,0,4,1955,0,98155,47.7583,-122.302,December 04 2014
3124049171," $222,000.00 ",3,1.0,7695,1.0,0,0,3,1954,0,98106,47.5191,-122.339,March 24 2015
2310100240," $315,000.00 ",3,2.5,6097,2.0,0,0,3,2002,0,98038,47.3503,-122.042,December 18 2014
8021700030," $371,000.00 ",3,1.5,4500,1.0,0,0,3,1959,0,98103,47.694,-122.332,June 04 2014
3861500340," $279,900.00 ",3,1.75,6620,1.0,0,0,3,1988,0,98003,47.2798,-122.303,June 26 2014
1823069046," $250,000.00 ",3,1.5,23522,1.0,0,0,2,1938,1968,98059,47.4754,-122.09,April 20 2015
6070500055," $599,000.00 ",4,2.25,29930,2.0,0,0,4,1977,0,98006,47.5689,-122.126,May 06 2014
520069032," $267,300.00 ",3,1.75,93218,1.0,0,0,4,1964,0,98092,47.2568,-122.07,July 16 2014
4154303655," $585,000.00 ",2,1.75,7200,1.0,0,2,4,1949,0,98118,47.5592,-122.273,December 11 2014
3876800710," $350,000.00 ",3,1.75,8268,1.0,0,0,3,1969,0,98072,47.7417,-122.172,April 14 2015
259000240," $506,000.00 ",3,1.75,7700,1.0,0,0,3,1961,0,98177,47.7594,-122.361,June 17 2014
1822069041," $400,000.00 ",6,2.0,210830,2.0,0,0,4,1962,0,98058,47.398,-122.081,November 13 2014
7520000695," $151,100.00 ",3,1.0,4495,1.0,0,0,3,1921,0,98146,47.496,-122.349,November 04 2014
7520000695," $251,000.00 ",3,1.0,4495,1.0,0,0,3,1921,0,98146,47.496,-122.349,April 21 2015
2141330700," $555,000.00 ",4,2.25,8140,1.0,0,0,4,1977,0,98006,47.5579,-122.129,May 22 2014
3123039082," $467,500.00 ",3,1.75,273556,1.0,0,0,3,1997,0,98070,47.4361,-122.469,October 06 2014
7215420370," $479,000.00 ",4,2.5,30378,2.0,0,0,3,1996,0,98042,47.3389,-122.066,April 07 2015
1311000270," $247,000.00 ",5,2.0,9350,1.0,0,0,5,1962,0,98001,47.3398,-122.286,April 16 2015
7334500800," $299,500.00 ",3,1.0,10875,1.0,0,0,3,1977,0,98045,47.4653,-121.745,January 23 2015
2832100270," $306,888.00 ",4,1.5,8970,1.5,0,0,3,1980,0,98125,47.7297,-122.326,May 07 2015
3022079094," $675,000.00 ",4,2.5,244807,2.0,0,0,3,2001,0,98010,47.3637,-121.955,October 06 2014
2436200320," $577,000.00 ",2,1.0,5265,1.5,0,0,4,1947,0,98105,47.6638,-122.292,April 21 2015
1042500013," $219,950.00 ",3,1.5,9936,1.0,0,0,3,1967,0,98003,47.3285,-122.328,May 20 2014
3897100060," $375,000.00 ",3,1.5,5500,1.0,0,0,3,1940,1997,98033,47.6717,-122.184,July 23 2014
3188100105," $650,000.00 ",4,2.5,6820,1.0,0,0,5,1942,0,98115,47.6882,-122.306,November 07 2014
2767604170," $975,000.00 ",3,3.0,5000,1.5,0,0,2,1900,0,98107,47.6711,-122.386,April 06 2015
1773100765," $229,000.00 ",1,1.0,3720,1.0,0,0,3,1920,0,98106,47.5558,-122.363,April 29 2015
1211000070," $575,000.00 ",5,2.5,4000,1.5,0,0,3,1926,2014,98122,47.6074,-122.299,September 21 2014
8920100041," $815,000.00 ",4,1.75,14880,1.0,0,4,5,1962,0,98075,47.5907,-122.086,April 28 2015
126059225," $525,000.00 ",3,1.75,43560,1.0,0,0,4,1979,0,98077,47.7716,-122.101,August 06 2014
9286100320," $471,000.00 ",3,2.5,2805,2.0,0,0,3,2001,0,98027,47.5305,-122.047,June 06 2014
4449800681," $450,000.00 ",4,1.75,4333,1.0,0,0,4,1942,0,98117,47.6893,-122.388,June 23 2014
5505700030," $590,000.00 ",3,2.0,6150,2.0,0,0,4,1926,1993,98116,47.5713,-122.394,May 28 2014
3260590070," $744,000.00 ",4,2.5,7260,2.0,0,0,3,2004,0,98006,47.5664,-122.124,August 01 2014
3211240370," $460,000.00 ",4,2.25,36114,2.0,0,0,4,1986,0,98092,47.3106,-122.116,December 01 2014
8142000060," $299,000.00 ",5,2.5,9389,1.0,0,0,4,1960,0,98155,47.7438,-122.328,March 13 2015
5595900316," $231,000.00 ",4,1.0,5120,1.5,0,0,5,1940,0,98022,47.205,-121.996,January 29 2015
4312700200," $195,000.00 ",3,1.0,9600,1.0,0,0,4,1975,0,98092,47.3037,-122.107,August 20 2014
9407001600," $305,000.00 ",3,1.75,11500,1.0,0,0,3,1979,0,98045,47.4473,-121.774,April 23 2015
5700001895," $895,000.00 ",4,1.5,6200,2.0,0,0,4,1916,0,98144,47.58,-122.29,March 02 2015
1424200070," $1,110,000.00 ",4,1.5,13300,1.0,0,0,3,1950,0,98004,47.6232,-122.21,May 07 2014
1708400370," $339,000.00 ",2,1.0,7954,1.0,0,0,4,1941,0,98108,47.557,-122.306,June 26 2014
5457801925," $885,000.00 ",4,3.75,3520,1.0,0,0,3,1924,2005,98109,47.6295,-122.346,April 11 2015
2895600350," $375,000.00 ",3,1.0,5236,1.5,0,0,5,1944,0,98146,47.5119,-122.386,November 03 2014
4036801070," $367,400.00 ",4,1.5,7400,1.0,0,0,3,1958,0,98008,47.6023,-122.123,August 04 2014
976000879," $700,000.00 ",4,2.0,5398,1.0,0,0,3,1953,0,98119,47.646,-122.363,April 24 2015
7923100400," $667,000.00 ",5,2.25,10360,1.0,0,0,4,1966,0,98008,47.5819,-122.126,January 30 2015
7129304200," $200,000.00 ",2,1.0,5250,1.0,0,0,4,1906,0,98118,47.5177,-122.266,December 22 2014
2225069062," $552,775.00 ",3,2.5,18414,2.0,0,0,3,1971,2007,98074,47.6326,-122.015,April 15 2015
3343903240," $452,000.00 ",3,2.0,148975,1.0,0,0,4,1900,1980,98056,47.5092,-122.195,July 22 2014
5095401360," $418,000.00 ",3,2.5,16050,1.0,0,0,5,1978,0,98059,47.4694,-122.069,November 21 2014
2547200160," $601,500.00 ",3,1.75,10128,1.0,0,0,3,1968,2000,98033,47.6709,-122.167,February 12 2015
124069032," $600,000.00 ",3,1.75,39639,1.0,0,0,4,1976,1992,98075,47.5929,-121.989,May 05 2014
7300400320," $340,000.00 ",4,2.5,6481,2.0,0,0,3,1998,0,98092,47.333,-122.172,April 24 2015
7212660560," $310,000.00 ",3,2.5,6752,2.0,0,0,3,1994,0,98003,47.2703,-122.312,August 26 2014
3343902650," $290,000.00 ",2,1.75,18000,1.0,0,0,3,1972,0,98056,47.5066,-122.194,December 17 2014
3034200036," $438,000.00 ",2,1.0,9255,1.0,0,0,3,1941,0,98133,47.7222,-122.332,April 24 2015
1498303855," $718,000.00 ",4,2.75,4408,1.0,0,0,5,1939,0,98144,47.5841,-122.295,February 24 2015
1446404015," $200,000.00 ",2,1.0,6600,1.0,0,0,5,1949,0,98168,47.4878,-122.324,June 20 2014
5467910140," $479,900.00 ",3,2.0,12150,1.0,0,0,3,1994,0,98042,47.3657,-122.152,May 28 2014
2472920800," $400,000.00 ",3,2.5,7877,2.0,0,0,3,1987,0,98058,47.4395,-122.151,April 23 2015
7147600070," $219,950.00 ",3,1.0,10042,1.0,0,0,4,1957,0,98188,47.4434,-122.283,March 23 2015
3820350140," $300,000.00 ",3,2.5,3381,2.0,0,0,3,2000,0,98019,47.7344,-121.986,August 27 2014
520700125," $437,000.00 ",3,2.25,8775,1.0,0,0,3,1959,0,98177,47.7753,-122.359,August 05 2014
3211200140," $350,000.00 ",4,2.0,7210,1.0,0,0,3,1971,0,98034,47.7307,-122.239,July 10 2014
250000320," $626,000.00 ",4,1.75,9293,1.0,0,0,4,1954,0,98004,47.6335,-122.196,September 29 2014
6139800640," $490,000.00 ",3,2.5,12032,2.0,0,0,3,1978,0,98077,47.7455,-122.073,February 24 2015
6699000710," $289,000.00 ",3,2.5,4700,2.0,0,0,3,2002,0,98042,47.3724,-122.104,May 20 2014
7010700550," $595,000.00 ",3,2.5,5100,2.0,0,0,3,2008,0,98199,47.6594,-122.397,November 14 2014
5506500070," $676,000.00 ",3,2.25,41804,1.0,0,0,3,1989,0,98045,47.4828,-121.73,December 11 2014
3293700521," $389,000.00 ",3,1.75,8028,1.0,0,0,3,1980,0,98133,47.7466,-122.355,April 14 2015
6929604005," $240,000.00 ",3,2.0,5000,1.0,0,0,4,1983,0,98198,47.3837,-122.304,September 15 2014
3216900070," $382,500.00 ",4,2.5,7079,2.0,0,0,3,1993,0,98031,47.4206,-122.183,June 17 2014
7922800160," $511,555.00 ",3,2.0,7293,1.0,0,0,4,1963,0,98008,47.586,-122.12,May 09 2014
6610000320," $710,500.00 ",3,1.75,4125,1.5,0,0,4,1917,0,98107,47.6608,-122.359,September 10 2014
5561400140," $429,000.00 ",3,2.5,49928,2.0,0,0,3,1985,0,98027,47.463,-122.008,May 21 2014
7686202065," $170,000.00 ",4,1.75,7500,1.0,0,0,4,1962,0,98198,47.4222,-122.318,July 23 2014
4107100204," $2,135,000.00 ",4,3.25,17820,1.0,0,4,4,1975,0,98004,47.6224,-122.215,August 21 2014
7214810510," $480,000.00 ",5,2.75,7200,1.0,0,0,3,1979,0,98072,47.7563,-122.147,April 08 2015
5350201180," $1,665,000.00 ",4,3.75,8395,2.0,0,4,4,1993,0,98122,47.6134,-122.282,July 20 2014
8148600055," $225,000.00 ",3,1.0,6535,1.0,0,0,3,1947,0,98168,47.4906,-122.306,May 13 2014
226039270," $615,000.00 ",3,1.75,7224,1.0,0,2,3,1975,0,98177,47.774,-122.384,December 01 2014
1220069035," $438,950.00 ",4,2.5,385506,2.0,0,3,3,1991,0,98022,47.2396,-121.993,November 20 2014
7466900320," $242,000.00 ",3,1.75,9856,1.0,0,0,4,1962,0,98003,47.3448,-122.298,March 04 2015
8078430030," $560,000.00 ",3,2.5,9686,1.0,0,0,3,1989,0,98074,47.6339,-122.026,July 16 2014
9523100550," $857,500.00 ",3,1.5,3960,2.0,0,2,5,1928,0,98103,47.6658,-122.355,October 03 2014
8961970510," $685,000.00 ",4,2.5,7864,2.0,0,0,3,1999,0,98074,47.6075,-122.017,May 06 2014
3574800810," $486,000.00 ",4,3.0,7336,2.0,0,0,4,1977,0,98034,47.7297,-122.219,April 03 2015
7732410390," $749,000.00 ",3,2.5,10338,2.0,0,0,3,1987,0,98007,47.6599,-122.146,June 05 2014
7697870700," $260,000.00 ",3,2.5,6298,2.0,0,0,3,1986,0,98030,47.3687,-122.182,November 14 2014
9275702405," $1,015,000.00 ",3,1.75,8502,1.5,0,2,3,1930,0,98126,47.583,-122.379,January 14 2015
1370804461," $565,000.00 ",3,1.75,5111,1.0,0,0,4,1942,0,98199,47.6379,-122.4,March 10 2015
4310702440," $355,000.00 ",3,2.0,2502,2.0,0,0,3,1991,0,98103,47.6969,-122.338,October 14 2014
3935900030," $775,000.00 ",5,2.0,9970,2.0,0,3,3,1970,0,98125,47.7108,-122.277,July 30 2014
6385800030," $335,000.00 ",4,2.25,7305,1.0,0,0,4,1963,0,98188,47.4676,-122.296,April 22 2015
1193000390," $1,300,000.00 ",5,4.0,7800,2.5,0,2,3,1937,0,98199,47.6466,-122.391,June 20 2014
8605900060," $545,000.00 ",3,1.75,3000,1.5,0,0,4,1903,0,98107,47.6599,-122.363,June 03 2014
3964400160," $540,000.00 ",3,1.75,4240,1.5,0,0,4,1926,0,98144,47.5745,-122.311,November 18 2014
1455600045," $687,500.00 ",3,1.75,9377,1.0,0,2,4,1962,0,98125,47.7296,-122.284,September 15 2014
4031000520," $115,000.00 ",1,2.0,9812,1.0,0,0,4,1962,0,98001,47.2951,-122.284,July 08 2014
4031000520," $227,000.00 ",1,2.0,9812,1.0,0,0,4,1962,0,98001,47.2951,-122.284,November 25 2014
3299610240," $870,000.00 ",4,2.5,7621,2.0,0,2,3,2003,0,98075,47.5641,-122.032,April 29 2015
1727850350," $1,190,000.00 ",4,2.5,12164,1.5,0,0,4,1984,0,98005,47.6404,-122.171,November 12 2014
5416510990," $375,000.00 ",4,2.5,5000,2.0,0,0,3,2006,0,98038,47.3596,-122.036,September 10 2014
4154303215," $902,000.00 ",3,2.75,7200,1.0,0,2,3,1960,0,98118,47.567,-122.273,August 28 2014
421000465," $269,500.00 ",2,1.5,7276,1.0,0,0,4,1978,0,98056,47.4942,-122.166,June 17 2014
9164100105," $570,000.00 ",3,1.0,4750,1.5,0,0,4,1909,0,98117,47.6819,-122.389,March 10 2015
6300000320," $359,950.00 ",2,1.0,7590,1.0,0,0,4,1939,0,98133,47.7061,-122.34,August 21 2014
824059324," $1,450,000.00 ",4,3.5,8301,2.0,0,0,3,2008,0,98004,47.5885,-122.199,March 25 2015
259900320," $615,000.00 ",3,2.5,3427,2.0,0,0,3,2001,0,98052,47.6324,-122.11,July 17 2014
7888200140," $250,000.00 ",4,2.0,8701,1.5,0,0,4,1960,0,98198,47.3722,-122.308,June 04 2014
7852130550," $530,000.00 ",4,2.5,6788,2.0,0,0,3,2002,0,98065,47.5346,-121.881,September 16 2014
2824089053," $474,950.00 ",3,2.0,222156,1.0,0,0,3,1987,0,98065,47.542,-121.792,January 27 2015
3935900350," $490,000.00 ",4,2.0,6480,2.0,0,0,5,1947,0,98125,47.7117,-122.286,February 22 2015
5347200162," $210,000.00 ",2,1.5,1157,2.0,0,0,3,2007,0,98126,47.5188,-122.376,May 28 2014
1953400520," $265,500.00 ",3,1.0,9225,1.0,0,0,3,1957,0,98198,47.3904,-122.3,November 14 2014
1251200045," $1,462,500.00 ",5,3.25,4800,3.0,0,3,3,2008,0,98144,47.5929,-122.29,June 20 2014
1858600012," $310,000.00 ",4,2.25,12128,2.0,0,0,3,2006,0,98030,47.3644,-122.2,June 05 2014
4307310400," $324,500.00 ",3,2.5,4108,2.0,0,0,3,2003,0,98056,47.4832,-122.181,April 09 2015
6708200320," $599,000.00 ",4,4.75,11000,1.0,0,0,4,1962,0,98028,47.768,-122.251,September 29 2014
1473060030," $525,000.00 ",4,2.5,9958,2.0,0,0,3,2005,0,98058,47.4617,-122.159,July 09 2014
6163901382," $400,000.00 ",3,1.0,10304,1.0,0,0,5,1953,0,98155,47.7548,-122.317,May 15 2014
617000030," $887,500.00 ",3,3.0,54977,2.0,0,3,3,1951,2000,98166,47.4176,-122.343,December 23 2014
2887700875," $344,000.00 ",2,1.0,3325,1.5,0,0,4,1932,0,98115,47.6896,-122.307,July 23 2014
9465910030," $525,000.00 ",3,2.5,7434,2.0,0,0,3,1991,0,98072,47.7434,-122.174,May 15 2014
6918710340," $385,000.00 ",3,2.25,8000,2.0,0,0,3,1975,0,98034,47.7311,-122.204,August 22 2014
629810560," $820,000.00 ",4,2.5,8633,2.0,0,0,3,1999,0,98074,47.6085,-122.013,December 17 2014
1025039320," $1,305,000.00 ",4,3.5,5000,2.0,0,0,3,2006,0,98199,47.6672,-122.409,April 27 2015
3575200030," $549,000.00 ",4,2.25,59800,1.0,0,0,4,1985,0,98074,47.6206,-122.056,July 29 2014
3298701070," $180,000.00 ",3,1.0,6771,1.5,0,0,3,1929,0,98106,47.5177,-122.353,February 25 2015
7852011040," $589,000.00 ",4,2.5,5776,2.0,0,2,3,1998,0,98065,47.5388,-121.87,May 21 2014
1705400350," $350,000.00 ",3,1.0,5518,1.0,0,0,3,1948,0,98118,47.5564,-122.278,January 27 2015
7682200320," $197,400.00 ",3,2.0,7575,1.0,0,0,4,1965,0,98003,47.334,-122.3,April 09 2015
